,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
8621,406198183,"WEST VALLEY HOME HEALTH CARE, INC.",550003362,Parent Facility,17915 Ventura Blvd,Encino,91316,19,Los Angeles,Open,2016-01-04,Home Health Agency/Hospice,Home Health Agency,34.1644557,-118.5227153
8622,406198186,"COMFORT HOSPICE, INC.",550003350,Parent Facility,1635 Chelsea Rd,San Marino,91108,19,Los Angeles,Open,2019-01-30,Home Health Agency/Hospice,Hospice,34.1118118,-118.1253786
8623,406198187,"ALTRUISTIC HOSPICE, INC.",550003367,Parent Facility,17050 CHATSWORTH ST,GRANADA HILLS,91344,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.2639848,-118.503857
8624,406198188,HOUSE OF ANGELS HOSPICE INC.,550003366,Parent Facility,5627 Sepulveda Blvd,Van Nuys,91411,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.1731644,-118.4667694
8625,406198189,"CALIFORNIA PEOPLE'S HOME HEALTH, INC.",550003364,Parent Facility,12011 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2016-06-14,Home Health Agency/Hospice,Home Health Agency,34.1869245,-118.3948079
8626,406198190,"RAFAELLA HOSPICE, INC.",550003365,Parent Facility,3030 W OLYMPIC BLVD,LOS ANGELES,90006,19,Los Angeles,Open,2021-12-16,Home Health Agency/Hospice,Hospice,34.0523599,-118.3013504
8627,406198191,"EVERGREEN HOME CARE & HOSPICE, INC.",550002521,Parent Facility,3756 SANTA ROSALIA DR,LOS ANGELES,90008,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.0088401,-118.3392091
8628,406198192,"ZION HOSPICE CARE, INC.",550003352,Parent Facility,5301 Laurel Canyon Blvd,Valley Village,91607,19,Los Angeles,Open,2021-12-12,Home Health Agency/Hospice,Hospice,34.1668367,-118.3970098
8629,406198193,"PURE LIFE HOME HEALTH CARE, INC.",550003361,Parent Facility,4605 LANKERSHIM BLVD,NORTH HOLLYWOOD,91602,19,Los Angeles,Open,2019-08-12,Home Health Agency/Hospice,Home Health Agency,34.1538359,-118.3687512
8630,406198194,"GL HOME HEALTH CARE, INC",550003384,Parent Facility,150 E OLIVE AVE,BURBANK,91502,19,Los Angeles,Open,2022-01-20,Home Health Agency/Hospice,Home Health Agency,34.1803666,-118.3085767
8631,406198195,"AMHH HEALTH SERVICES, INC.",550008784,Parent Facility,14542 VENTURA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Open,2023-09-28,Home Health Agency/Hospice,Home Health Agency,34.1509327,-118.4501375
8632,406198196,"PLATINUM HOSPICE CARE, INC.",550002618,Parent Facility,4533 Van Nuys Blvd,Sherman Oaks,91403,19,Los Angeles,Open,2018-11-30,Home Health Agency/Hospice,Hospice,34.1540524,-118.4489906
8633,406198197,AURORA HOME HEALTH CARE SERVICES,550008786,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-10-21,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
8634,406198198,"TRIVALLEY HOSPICE CARE, INC",550002910,Parent Facility,10120 Canoga Ave,Chatsworth,91311,19,Los Angeles,Open,2015-01-01,Home Health Agency/Hospice,Hospice,34.2541615,-118.5969859
8635,406198199,"VALLEY CREST HOSPICE, INC.",550002909,Parent Facility,18531 ROSCOE BLVD,NORTHRIDGE,91324,19,Los Angeles,Open,2020-01-13,Home Health Agency/Hospice,Hospice,34.2211287,-118.5372204
8636,406198202,"SILVER YEARS HEALTHCARE, INC.",550002593,Parent Facility,6930 OWENSMOUTH AVE,CANOGA PARK,91303,19,Los Angeles,Open,2017-04-13,Home Health Agency/Hospice,Hospice,34.1965487,-118.6012801
8637,406198203,"EXCELLERATED HOME HEALTH, INC.",550008792,Parent Facility,4741 LAUREL CANYON BLVD,VALLEY VILLAGE,91607,19,Los Angeles,Open,2023-10-27,Home Health Agency/Hospice,Home Health Agency,34.1568981,-118.3968385
8638,406198205,"KRISTORAF HOME HEALTH, INC.",550003388,Parent Facility,416 E COLORADO ST,GLENDALE,91205,19,Los Angeles,Open,2019-02-05,Home Health Agency/Hospice,Home Health Agency,34.1422424,-118.2505941
8639,406198206,VALLEY'S BEST HOSPICE - AV,550002670,Parent Facility,43805 15TH ST W,LANCASTER,93534,19,Los Angeles,Open,2015-01-01,Home Health Agency/Hospice,Hospice,34.6797795,-118.1569372
8640,406198207,"VC HOSPICE, INC.",550002946,Parent Facility,23545 CRENSHAW BLVD,TORRANCE,90505,19,Los Angeles,Open,2018-06-13,Home Health Agency/Hospice,Hospice,33.8117241,-118.3283546
8641,406198208,ALL LINKED HOME HEALTH INC.,550003390,Parent Facility,6819 SEPULVEDA BLVD,VAN NUYS,91405,19,Los Angeles,Open,2016-02-03,Home Health Agency/Hospice,Home Health Agency,34.1945829,-118.4665859
8642,406198209,"AT HOME NURSING CARE, INC. - BRANCH",550002240,Branch,4260 Overland Ave,Culver City,90230,19,Los Angeles,Open,2016-03-21,Home Health Agency/Hospice,Home Health Agency,34.01187,-118.400199
8643,406198210,"JOURNEY HOSPICE SERVICES, INC.",550002637,Parent Facility,500 E OLIVE AVE,BURBANK,91501,19,Los Angeles,Open,2019-06-12,Home Health Agency/Hospice,Hospice,34.1844225,-118.3046228
8644,406198211,"HEART 2 HEART HOSPICE CARE, INC.",550002666,Parent Facility,2908 N Naomi St,Burbank,91504,19,Los Angeles,Open,2022-04-24,Home Health Agency/Hospice,Hospice,34.2044057,-118.3397037
8645,406198212,"HOLY CARE HOSPICE, INC.",550002766,Parent Facility,13758 VICTORY BLVD,VAN NUYS,91401,19,Los Angeles,Open,2015-01-01,Home Health Agency/Hospice,Hospice,34.1864547,-118.4332755
8646,406198215,360 HOME HEALTH AGENCY,550003412,Parent Facility,21133 VICTORY BLVD,CANOGA PARK,91303,19,Los Angeles,Open,2016-02-12,Home Health Agency/Hospice,Home Health Agency,34.1887624,-118.5939382
8647,406198216,WELLSPRING HOSPICE,550003742,Parent Facility,19730 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Open,2021-02-11,Home Health Agency/Hospice,Hospice,34.1717263,-118.5635004
8648,406198217,"ABC HOSPICE CARE, INC.",550002558,Parent Facility,16104 Hart St,Van Nuys,91406,19,Los Angeles,Open,2017-12-27,Home Health Agency/Hospice,Hospice,34.1972976,-118.4841259
8649,406198218,"STARLINE HOSPICE, INC.",550002796,Parent Facility,3053 W Olympic Blvd,Los Angeles,90006,19,Los Angeles,Open,2019-05-23,Home Health Agency/Hospice,Hospice,34.0529566,-118.3016728
8650,406198220,"ST. VINCENT HOSPICE SERVICES, INC",550003211,Parent Facility,420 S ROSEMEAD BLVD,PASADENA,91107,19,Los Angeles,Open,2015-08-25,Home Health Agency/Hospice,Hospice,34.1392689,-118.0730725
8651,406198221,RITE CARE HOSPICE INC.,550002507,Parent Facility,11336 Camarillo St,North Hollywood,91602,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.1573242,-118.3779239
8652,406198224,SUPREME HOSPICE AND PALLIATIVE CARE,550002889,Parent Facility,28312 Constellation Rd,Valencia,91355,19,Los Angeles,Open,2017-04-26,Home Health Agency/Hospice,Hospice,34.4500153,-118.5753369
8653,406198226,"LM HOME HEALTH CARE SERVICES, INC.",550003486,Parent Facility,17777 VENTURA BLVD,ENCINO,91316,19,Los Angeles,Open,2016-04-05,Home Health Agency/Hospice,Home Health Agency,34.1630284,-118.5197533
8654,406198227,LIFELINK HOSPICE & PALLIATIVE CARE,550002725,Parent Facility,211 W FOOTHILL BLVD,GLENDORA,91741,19,Los Angeles,Open,2017-04-17,Home Health Agency/Hospice,Hospice,34.1362394,-117.867216
8655,406198228,TENDER TOUCH HOSPICE CARE,550003487,Parent Facility,20953 Devonshire St,Chatsworth,91311,19,Los Angeles,Open,2016-02-22,Home Health Agency/Hospice,Hospice,34.2577162,-118.5905122
8656,406198229,PRISTINE HOSPICE CARE,550003489,Parent Facility,1419 N SAN FERNANDO BLVD,BURBANK,91504,19,Los Angeles,Open,2016-04-27,Home Health Agency/Hospice,Hospice,34.1905533,-118.3224956
8657,406198230,"ABUNDANT HOME HEALTH CARE, INC.",550003482,Parent Facility,6314 VAN NUYS BLVD,VAN NUYS,91401,19,Los Angeles,Open,2016-04-25,Home Health Agency/Hospice,Home Health Agency,34.1851776,-118.4484773
8658,406198231,BIXBY KNOLLS HOME HEALTH LLC,550003291,Parent Facility,3450 E SPRING ST,LONG BEACH,90806,19,Los Angeles,Open,2016-05-09,Home Health Agency/Hospice,Home Health Agency,33.8099863,-118.1527412
8659,406198232,"TRADITIONAL HOSPICE SERVICES, INC.",550002335,Parent Facility,427 W COLORADO ST,GLENDALE,91204,19,Los Angeles,Open,2023-06-21,Home Health Agency/Hospice,Hospice,34.1427526,-118.2621184
8660,406198233,"BLUE PACIFIC HOSPICE CARE, INC",550002748,Parent Facility,2920 W Olive Ave,Burbank,91505,19,Los Angeles,Open,2016-05-28,Home Health Agency/Hospice,Hospice,34.1572425,-118.3331992
8661,406198234,"CARE UNLIMITED HOSPICE SERVICES, INC.",550002864,Parent Facility,1025 W ARROW HWY,GLENDORA,91740,19,Los Angeles,Open,2015-10-10,Home Health Agency/Hospice,Hospice,34.1067497,-117.8821846
8662,406198235,"SINCLAIR HOME HEALTH SERVICES, INC.",550002987,Parent Facility,6850 VAN NUYS BLVD,VAN NUYS,91405,19,Los Angeles,Open,2016-05-24,Home Health Agency/Hospice,Home Health Agency,34.1953995,-118.4482245
8663,406198236,PREMIER PHARMACY SERVICES,550003474,Parent Facility,410 Cloverleaf Dr,Baldwin Park,91706,19,Los Angeles,Open,2020-03-16,Home Health Agency/Hospice,Home Health Agency,34.0620913,-118.0016369
8664,406198237,SECURE HOME HEALTH CARE,550003475,Parent Facility,105 W ALAMEDA AVE,BURBANK,91502,19,Los Angeles,Open,2016-04-05,Home Health Agency/Hospice,Home Health Agency,34.171419,-118.3035187
8665,406198239,"NURSECARE HOME HEALTH, INC.",550003222,Parent Facility,21000 DEVONSHIRE ST,CHATSWORTH,91311,19,Los Angeles,Open,2016-03-16,Home Health Agency/Hospice,Home Health Agency,34.2569772,-118.5909642
8666,406198240,"GRACIOUS HOME HEALTH, INC.",550003226,Parent Facility,6314 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Open,2016-03-16,Home Health Agency/Hospice,Home Health Agency,34.1852207,-118.448415
8667,406198241,"VALLEY HILLS HOME HEALTH CARE, INC.",550003242,Parent Facility,17915 VENTURA BLVD,ENCINO,91316,19,Los Angeles,Open,2016-03-24,Home Health Agency/Hospice,Home Health Agency,34.1643596,-118.5226151
8668,406198244,PREMIER HOSPICE & HOME CARE,550002743,Parent Facility,23300 Cinema Dr,Valencia,91355,19,Los Angeles,Open,2022-06-22,Home Health Agency/Hospice,Hospice,34.419259,-118.5430108
8669,406198245,"QUEST HOSPICE, INC.",550003491,Parent Facility,10660 WHITE OAK AVE,GRANADA HILLS,91344,19,Los Angeles,Open,2016-04-26,Home Health Agency/Hospice,Hospice,34.2639293,-118.5194017
8670,406198246,"MERCY GRACE HOSPICE, INC.",550003492,Parent Facility,4605 Lankershim Blvd,North Hollywood,91602,19,Los Angeles,Open,2020-06-24,Home Health Agency/Hospice,Hospice,34.1538359,-118.3687512
8671,406198248,A-1 HOSPICE CARE INC.,550002664,Parent Facility,217 E Alameda Ave,Burbank,91502,19,Los Angeles,Open,2018-05-14,Home Health Agency/Hospice,Hospice,34.1753288,-118.2994158
8672,406198249,"LA CARE HOME HEALTH SERVICES, INC.",550001524,Parent Facility,178 S VICTORY BLVD,BURBANK,91502,19,Los Angeles,Open,2016-06-03,Home Health Agency/Hospice,Home Health Agency,34.1726575,-118.315766
8673,406198250,ACCESS HOME HEALTH CARE LLC,550001197,Parent Facility,18445 VANOWEN ST,RESEDA,91335,19,Los Angeles,Open,2016-05-04,Home Health Agency/Hospice,Home Health Agency,34.1942673,-118.5351789
8674,406198251,ESPECIAL CARE HOSPICE INC,550002388,Parent Facility,6740 Vesper Ave,Van Nuys,91405,19,Los Angeles,Open,2015-09-09,Home Health Agency/Hospice,Hospice,34.1933564,-118.4506954
8675,406198252,"TRUE CARE HOME HEALTH SERVICES, INC.",550003378,Parent Facility,7355 TOPANGA CANYON BLVD,CANOGA PARK,91303,19,Los Angeles,Open,2016-07-15,Home Health Agency/Hospice,Home Health Agency,34.2043897,-118.606285
8676,406198253,"ASSURED HOME HEALTH CARE, INC.",550003355,Parent Facility,230 N MARYLAND AVE,GLENDALE,91206,19,Los Angeles,Open,2016-07-07,Home Health Agency/Hospice,Home Health Agency,34.1493751,-118.2535303
8677,406198254,"TRUSTED HANDS HOME HEALTH, INC.",550003159,Parent Facility,14525 Vanowen St,Van Nuys,91405,19,Los Angeles,Open,2016-06-17,Home Health Agency/Hospice,Home Health Agency,34.1941437,-118.4497485
8678,406198255,"HEART, INC.",550003160,Parent Facility,5320 Laurel Canyon Blvd,Valley Village,91607,19,Los Angeles,Open,2016-06-15,Home Health Agency/Hospice,Home Health Agency,34.1673352,-118.3962395
8679,406198256,"ADVANCED HEALTH CARE, INC.",550002669,Parent Facility,13746 Victory Blvd,Van Nuys,91401,19,Los Angeles,Open,2016-05-02,Home Health Agency/Hospice,Hospice,34.1863918,-118.4327375
8680,406198258,"LAKEWOOD HOME HEALTH & PALLIATIVE CARE, INC",550003454,Parent Facility,539 N Glenoaks Blvd,Burbank,91502,19,Los Angeles,Open,2017-11-08,Home Health Agency/Hospice,Home Health Agency,34.1862262,-118.3110805
8681,406198260,"ELEOS HOSPICE, INC.",550002636,Parent Facility,6850 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Open,2016-03-11,Home Health Agency/Hospice,Hospice,34.1953995,-118.4482245
8682,406198262,"QUALITY CARE HOSPICE, INC.",550002560,Parent Facility,1416 S Azusa Ave,West Covina,91791,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.0490518,-117.9064588
8683,406198263,"CARE FIRST HOSPICE SERVICES, INC.",550002724,Parent Facility,500 W Bonita Ave,San Dimas,91773,19,Los Angeles,Open,2018-05-24,Home Health Agency/Hospice,Hospice,34.1064267,-117.8160767
8684,406198264,"REGENT HOSPICE, INC.",550002667,Parent Facility,22048 SHERMAN WAY,CANOGA PARK,91303,19,Los Angeles,Open,2016-05-02,Home Health Agency/Hospice,Hospice,34.2007398,-118.6078449
8685,406198265,UNIVERSAL HOSPICE GROUP,550003116,Parent Facility,15720 VENTURA BLVD,ENCINO,91436,19,Los Angeles,Open,2023-06-04,Home Health Agency/Hospice,Hospice,34.1550322,-118.4758914
8686,406198267,"GOOD SAMARITAN HOSPICE AND PALLIATIVE CARE, INC.",550003558,Parent Facility,725 S GLENDALE AVE,GLENDALE,91205,19,Los Angeles,Open,2016-05-03,Home Health Agency/Hospice,Hospice,34.1376917,-118.2515864
8687,406198268,GOLDEN HEARTS HOME HEALTH,550003557,Parent Facility,7200 Vineland Ave,Sun Valley,91352,19,Los Angeles,Open,2016-05-18,Home Health Agency/Hospice,Home Health Agency,34.2016503,-118.3698438
8688,406198270,CAPITAL HOME HEALTH CARE,550003394,Parent Facility,1117 N HOLLYWOOD WAY,BURBANK,91505,19,Los Angeles,Open,2018-01-25,Home Health Agency/Hospice,Home Health Agency,34.1699715,-118.3484891
8689,406198271,NEW MADISON HOSPICE AND PALLIATIVE CARE INC,550003572,Parent Facility,1641 W Main St,Alhambra,91801,19,Los Angeles,Open,2016-06-07,Home Health Agency/Hospice,Hospice,34.0917,-118.1418749
8690,406198272,"PREMIER HOSPICE, INC.",550002853,Parent Facility,19355 Business Center Dr,Northridge,91324,19,Los Angeles,Open,2016-07-18,Home Health Agency/Hospice,Hospice,34.2320623,-118.5552537
8691,406198273,"AR HOSPICE CARE, INC.",550003573,Parent Facility,14547 TITUS ST,VAN NUYS,91402,19,Los Angeles,Open,2016-06-08,Home Health Agency/Hospice,Hospice,34.2200545,-118.4504331
8692,406198286,"NURSE CARE HEALTH GROUP, LLC",550000801,Parent Facility,425 W BROADWAY,GLENDALE,91204,19,Los Angeles,Open,2023-09-24,Home Health Agency/Hospice,Home Health Agency,34.1471452,-118.2626208
8693,406198297,"SILVER AGE HOSPICE SERVICE, INC.",550002556,Parent Facility,2500 E Foothill Blvd,Pasadena,91107,19,Los Angeles,Open,2020-11-30,Home Health Agency/Hospice,Hospice,34.1496231,-118.0982938
8694,406198298,"NEW LIFE HOSPICE CARE, INC.",550002863,Parent Facility,4000 W Magnolia Blvd,Burbank,91505,19,Los Angeles,Open,2016-09-05,Home Health Agency/Hospice,Hospice,34.1666704,-118.350188
8695,406198300,VICTORY HOSPICE,550002803,Parent Facility,14349 Victory Blvd,Van Nuys,91401,19,Los Angeles,Open,2016-07-28,Home Health Agency/Hospice,Hospice,34.1869839,-118.4460411
8696,406198301,THRIVE HOME HEALTH INC.,550003428,Parent Facility,10523 BURBANK BLVD,NORTH HOLLYWOOD,91601,19,Los Angeles,Open,2016-08-25,Home Health Agency/Hospice,Home Health Agency,34.1723828,-118.3601922
8697,406198302,"SAINT INESS HOME HEALTHCARE, INC",550003430,Parent Facility,2001 W Magnolia Blvd,Burbank,91506,19,Los Angeles,Open,2016-08-19,Home Health Agency/Hospice,Home Health Agency,34.1738272,-118.3299079
8698,406198303,PROFESSIONAL CARE HOME HEALTH,550003429,Parent Facility,13701 Riverside Dr,Sherman Oaks,91423,19,Los Angeles,Open,2019-11-20,Home Health Agency/Hospice,Home Health Agency,34.1579152,-118.4316252
8699,406198304,UHH HOSPICE INC.,550003236,Parent Facility,6740 Vesper Ave,Van Nuys,91405,19,Los Angeles,Open,2016-07-21,Home Health Agency/Hospice,Hospice,34.1933564,-118.4506954
8700,406198305,"MED-LIFE HOME HEALTH, INC.",550003590,Parent Facility,1701 W BURBANK BLVD,BURBANK,91506,19,Los Angeles,Open,2016-06-15,Home Health Agency/Hospice,Home Health Agency,34.1817563,-118.3299628
8701,406198306,"SERENE HOSPICE CARE, INC.",550002770,Parent Facility,3131 Foothill Blvd,La Crescenta,91214,19,Los Angeles,Open,2017-07-07,Home Health Agency/Hospice,Hospice,34.2293751,-118.2474978
8702,406198307,"ZION NURSING SERVICES, INC.",550003599,Parent Facility,224 E Olive Ave,Burbank,91502,19,Los Angeles,Open,2016-06-16,Home Health Agency/Hospice,Home Health Agency,34.1811504,-118.3082048
8703,406198308,"ANTHEM HOSPICE CARE, INC.",550002594,Parent Facility,20121 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Open,2016-02-24,Home Health Agency/Hospice,Hospice,34.1708798,-118.572136
8704,406198311,"REVIVE HOME HEALTH, INC.",550003163,Parent Facility,1918 W MAGNOLIA,BURBANK,91506,19,Los Angeles,Open,2016-07-14,Home Health Agency/Hospice,Home Health Agency,34.1735893,-118.3291944
8705,406198313,DIRECT CARE HOSPICE SERVICES,550002855,Parent Facility,610 N GLENOAKS BLVD,BURBANK,91502,19,Los Angeles,Open,2019-11-01,Home Health Agency/Hospice,Hospice,34.1872106,-118.3113773
8706,406198315,"HEAVENLY HOSPICE CARE, INC.",550003662,Parent Facility,514 COMMERCE AVE,PALMDALE,93551,19,Los Angeles,Open,2020-08-29,Home Health Agency/Hospice,Hospice,34.5892482,-118.1395604
8707,406198316,"PACIFIC HOSPICE, LLC",550003647,Parent Facility,11829 South St,Cerritos,90703,19,Los Angeles,Open,2016-08-03,Home Health Agency/Hospice,Hospice,33.8592132,-118.0811691
8708,406198317,"ESSENTIAL CARE GROUP, INC.",550003648,Parent Facility,1170 Durfee Ave,South El Monte,91733,19,Los Angeles,Open,2019-07-30,Home Health Agency/Hospice,Hospice,34.035419,-118.0411592
8709,406198318,"GLOBAL HOME HOSPICE SERVICE, INCORPORATED",550003646,Parent Facility,221 N San Dimas Ave,San Dimas,91773,19,Los Angeles,Open,2021-03-04,Home Health Agency/Hospice,Hospice,34.1094659,-117.8073524
8710,406198319,DANNY'S HOME HEALTH CARE INC.,550003649,Parent Facility,1539 SAWTELLE BLVD,LOS ANGELES,90025,19,Los Angeles,Open,2018-09-07,Home Health Agency/Hospice,Home Health Agency,34.0472988,-118.4494634
8711,406198320,INTERIM HEALTHCARE OF SAN GABRIEL VALLEY,550003225,Parent Facility,2709 B ST,LA VERNE,91750,19,Los Angeles,Open,2019-09-14,Home Health Agency/Hospice,Home Health Agency,34.1056431,-117.7729364
8712,406198321,SUNRISE HOSPICE AND PALLIATIVE CARE,550002399,Parent Facility,2500 E Foothill Blvd,Pasadena,91107,19,Los Angeles,Open,2020-03-26,Home Health Agency/Hospice,Hospice,34.1496231,-118.0982938
8713,406198322,ASSISTED HOSPICE CARE,980001295,Branch,3731 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Open,2016-05-01,Home Health Agency/Hospice,Hospice,34.0621309,-118.307609
8714,406198323,A-BIZ HEALTH SYSTEMS,550001367,Parent Facility,14431 HAMLIN ST,VAN NUYS,91401,19,Los Angeles,Open,2016-08-15,Home Health Agency/Hospice,Home Health Agency,34.188905,-118.4475776
8715,406198328,"MEGACARE HOSPICE AND PALLIATIVE CARE, INC.",550003696,Parent Facility,20953 Devonshire St,Chatsworth,91311,19,Los Angeles,Open,2020-10-09,Home Health Agency/Hospice,Hospice,34.2577162,-118.5905122
8716,406198330,HOSPICE OF SO-CAL,550003694,Parent Facility,3412 W Victory Blvd,Burbank,91505,19,Los Angeles,Open,2022-10-18,Home Health Agency/Hospice,Hospice,34.1844999,-118.3485005
8717,406198331,"LONGEVITY HOSPICE CARE SERVICES, INC.",550003695,Parent Facility,229 N Central Ave,Glendale,91203,19,Los Angeles,Open,2016-10-19,Home Health Agency/Hospice,Hospice,34.1490916,-118.2583353
8718,406198332,"A & E HOSPICE CARE, INC.",550002887,Parent Facility,2920 W OLIVE AVE,BURBANK,91505,19,Los Angeles,Open,2016-11-21,Home Health Agency/Hospice,Hospice,34.1572425,-118.3331992
8719,406198333,"RELIANCE HOSPICE SERVICES, INC.",550002934,Parent Facility,601 S Brand Blvd,San Fernando,91340,19,Los Angeles,Open,2020-10-13,Home Health Agency/Hospice,Hospice,34.2787331,-118.4443892
8720,406198334,HEALING ANGELS HOSPICE,550002911,Parent Facility,144 N GLENDALE AVE,GLENDALE,91206,19,Los Angeles,Open,2022-11-26,Home Health Agency/Hospice,Hospice,34.1479218,-118.2462254
8721,406198335,"ST. ARSENIUS HOSPICE CARE, INC.",550002886,Parent Facility,424 N Lake Ave,Pasadena,91101,19,Los Angeles,Open,2016-10-27,Home Health Agency/Hospice,Hospice,34.1533731,-118.1321773
8722,406198336,SUNLIT HOSPICE INC.,550002722,Parent Facility,8444 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Open,2016-05-23,Home Health Agency/Hospice,Hospice,34.2239248,-118.5356843
8723,406198337,REGAL HOSPICE HEALTH INC.,550003088,Parent Facility,150 E OLIVE AVE,BURBANK,91502,19,Los Angeles,Open,2023-04-23,Home Health Agency/Hospice,Hospice,34.1803666,-118.3085767
8724,406198338,VALLEY VIEW HOSPICE INC,550002908,Parent Facility,15477 VENTURA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Open,2016-11-26,Home Health Agency/Hospice,Hospice,34.1549601,-118.4711127
8725,406198340,"LOYALTY HOME HEALTH, INC.",550003524,Parent Facility,905 S Lake St,Burbank,91502,19,Los Angeles,Open,2019-05-13,Home Health Agency/Hospice,Home Health Agency,34.1694312,-118.3062626
8726,406198341,GIBRALTAR HOSPICE INC.,550001990,Parent Facility,22141 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Open,2022-11-03,Home Health Agency/Hospice,Hospice,34.1689401,-118.6094531
8727,406198350,PD HOSPICE,550003750,Parent Facility,14845 Magnolia Blvd,Sherman Oaks,91403,19,Los Angeles,Open,2016-12-14,Home Health Agency/Hospice,Hospice,34.1651001,-118.4568742
8728,406198351,LUCKY PALLIATIVE SERVICES INCORPORATED,550003748,Parent Facility,20944 Sherman Way,Canoga Park,91303,19,Los Angeles,Open,2016-12-13,Home Health Agency/Hospice,Hospice,34.2007477,-118.5900372
8729,406198352,"MVH HOME HEALTH, INC",550003522,Parent Facility,15315 MAGNOLIA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Open,2020-05-25,Home Health Agency/Hospice,Home Health Agency,34.1651663,-118.4665955
8730,406198353,"K & K HOME HEALTH CARE, INC.",550003528,Parent Facility,411 N CENTRAL AVE,GLENDALE,91203,19,Los Angeles,Open,2024-05-24,Home Health Agency/Hospice,Home Health Agency,34.1524825,-118.2581626
8731,406198354,STAR HOME HEALTH CARE INC.,550003529,Parent Facility,434 W COLORADO ST,GLENDALE,91204,19,Los Angeles,Open,2020-09-16,Home Health Agency/Hospice,Home Health Agency,34.1422692,-118.2624274
8732,406198355,"INTERNATIONAL HOSPICE CARE, INC.",550003245,Parent Facility,10523 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Open,2017-03-15,Home Health Agency/Hospice,Hospice,34.1723828,-118.3601922
8733,406198356,"SIMPLICITY CARE, INC.",550003578,Parent Facility,10523 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Open,2016-06-28,Home Health Agency/Hospice,Hospice,34.1723828,-118.3601922
8734,406198361,SUNNY DAYS HOSPICE CARE INC.,550002992,Parent Facility,600 W. BROADWAY,GLENDALE,91204,19,Los Angeles,Open,2018-06-29,Home Health Agency/Hospice,Hospice,34.1465968,-118.2666252
8735,406198362,BLUE IRIS HOSPICE,550003771,Parent Facility,4730 WOODMAN AVE,SHERMAN OAKS,91423,19,Los Angeles,Open,2021-04-14,Home Health Agency/Hospice,Hospice,34.1566977,-118.4308846
8736,406198364,"REVIVE HOSPICE CARE GROUP, INC.",550002885,Parent Facility,3430 Ocean View Blvd,Glendale,91208,19,Los Angeles,Open,2022-10-24,Home Health Agency/Hospice,Hospice,34.2012078,-118.2281289
8737,406198365,"HAKIMI HOME HEALTH, INC.",550003569,Parent Facility,280 S LOS ROBLES,PASADENA,91101,19,Los Angeles,Open,2017-01-01,Home Health Agency/Hospice,Home Health Agency,34.1409045,-118.140749
8738,406198366,MD PREFERRED HOSPICE INC,550002990,Parent Facility,12631 Imperial Hwy,Santa Fe Springs,90670,19,Los Angeles,Open,2019-06-07,Home Health Agency/Hospice,Hospice,33.9187341,-118.0628378
8739,406198368,EMANUEL HOSPICE INC.,550003121,Parent Facility,10324 BALBOA BLVD,GRANADA HILLS,91344,19,Los Angeles,Open,2024-02-14,Home Health Agency/Hospice,Hospice,34.2582979,-118.5019687
8740,406198369,"EMPIRE HOSPICE CARE, INC.",550003013,Parent Facility,13701 RIVERSIDE DR,SHERMAN OAKS,91423,19,Los Angeles,Open,2019-10-03,Home Health Agency/Hospice,Hospice,34.1579152,-118.4316252
8741,406198374,"GRATEFUL PALLIATIVE CARE AND HOSPICE, LLC",550002942,Parent Facility,215  S LA CIENEGA BLVD,BEVERLY HILLS,90211,19,Los Angeles,Open,2019-03-13,Home Health Agency/Hospice,Hospice,34.0644623,-118.3765599
8742,406198376,"LOYAL HOSPICE CARE, INC.",550003237,Parent Facility,9608 VAN NUYS BLVD,PANORAMA CITY,91402,19,Los Angeles,Open,2016-01-01,Home Health Agency/Hospice,Hospice,34.24476,-118.4496068
